id,original_language,overview,poster_path,revenue,budget,popularity
77771,wo,"A cowherd with a skull-mounted motorcycle and a university student meet in Dakar; put off by life in Senegal, they plan to make money in Paris.",/952OPsNzmHKnMUF0unwZAV4smXQ.jpg,0,0,5.722
77780,en,"An oddball family on a Kansas farm are trapped in their farmhouse by an impending storm. The patriarch of the clan is a retired soda pop tycoon. He is currently dating a children's TV evangelist. Also living at the farm is his layabout daughter and her precocious 8 year old daughter, his would-be artist son, the son's fiancée, and the black maid. Also thrown into the mix is the daughter's ex-husband, a ne-er-do-well who is seeking to get back in his ex-wife's good graces.",/f3Wf4mR6SmqzLae7extudBfpL4b.jpg,0,0,7.469
77801,en,"The film MISS REPRESENTATION exposes how American youth are being sold the concept that women and girls’ value lies in their youth, beauty and sexuality. Explores the under-representation of women in positions of power and influence in America, and challenges the media's limited portrayal of what it means to be a powerful woman. It’s time to break that cycle of mistruths.",/98owJxMsoARozljBXpQXH93v2fF.jpg,0,750000,6.962
77866,en,"When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago—smuggling—to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.",/dNNjyZQ0zVtmPa74nJE63Kn0xEx.jpg,96262212,25000000,21.079
77875,en,A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together.,/jYv6MqOoAIpxZd6ydJ4S5S2QHDZ.jpg,0,35000000,13.441
77877,en,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,/vK3A2i5dPCSB4vYBMcDZzm8DfRd.jpg,99357138,25000000,19.689
77915,en,"A free-spirited single mother forms a connection with the wedded headmaster of an Episcopalian boarding school in Monterey, California.",/cOEIl9QjFe6Pt5W7hbkt2Hy7EfX.jpg,0,0,5.918
77930,en,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",/oJS0qxNfMdMcFnEZbUbB5q2Olik.jpg,167221571,7000000,15.884
77931,en,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",/8cfGugUrTThWdrNRqpCTz2mXPBD.jpg,347434178,105000000,33.191
77936,fr,"Fashion executive Dominique's obsession for Quentin, a young bisexual hustler, fills her desire for physical love but leaves her taxed emotionally. Twists and turns in the relationship, along with the man's violent and abusive nature, force Dominique to reconcile the conflicts created by her passion. In this quest, Dominique is aided, and sometimes hindered, by friends, clients, and Quentin's former and current acquaintances.",/esyIrOG6cjRYIAfjI3Sj9ijA8LQ.jpg,0,0,3.8
77950,en,The tale of an ordinary garden snail who dreams of winning the Indy 500.,/inTKQni4YW8syrfgnXHwzmNeSo4.jpg,282570682,135000000,26.014
77953,en,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,/jMWjJ13sFTT07DwjNlqh8VY4sK6.jpg,104907746,95000000,14.313
77987,en,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death.",/84HR8v3vtz91vTouBX3H5eEWJvP.jpg,10337387,4800000,16.08
78140,en,"After a senator suddenly dies after completing (and sealing) an investigation into the nuclear power industry, the remaining senator and the state governor must decide on a person who will play along with their shady deals and not cause any problems. They decide on Billy Jack, currently sitting in prison after being sent to jail at the end of his previous film, as they don't expect him to be capable of much, and they think he will attract young voters to the party.",/88rNvCM1CYeIE2520BjvhghVDgH.jpg,0,0,3.071
78248,fr,"In West Africa during the late 17th century, King Adanggaman leads a war against his neighboring tribes, ordering his soldiers to torch enemy villages, kill the elderly and capture the healthy tribesmen to sell to the European slave traders. When his village falls prey to one of Adanggaman's attacks, Ossei manages to escape, but his family is murdered except for his captured mother. Chasing after the soldiers in an effort to free her, Ossei is befriended by a fierce warrior named Naka.",/hrfMqkXU51EiiXVXhSxBEzUIH22.jpg,28,0,0.6
78373,en,"Four guys, best friends, have grown up together in DANCER, TEXAS POP. 81, a tiny town in West Texas. Years ago, they made a solemn vow to leave town together as soon as they graduate. Now, it's that weekend and the time has come to ""put up or shut up."" The clock is ticking and as all 81 people in the town watch, comment, offer advice and place bets, these four very different boys with unique backgrounds struggle with the biggest decision of their lives... whether to stay or leave home.",/khV9zPcvgOjrqwlk3dI1lGojZib.jpg,565592,0,2.236
78406,en,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,6278139,25000000,2.235
78480,fr,"During a harsh Montréal winter, an elementary-school class is left reeling after its teacher commits suicide. Bachir Lazhar, a charismatic Algerian immigrant, steps in as the substitute teacher for the classroom of traumatized children. All the while, he must keep his personal life tucked away: the fact that he is seeking political refuge in Québec – and that he, like the children, has suffered an appalling loss.",/qcSXbOP1iv859kgQgqZ4Ib9yqKG.jpg,6581915,0,11.385
79159,bg,"TILT is a love story set against the backdrop of the changing political and social environment in Europe in the late 80's and early 90's. Can this love survive the challenges of emigration, a violent homeland and immoral social atmosphere thanks to a gang of adventurous friends?",/32A3d2Qvky7C7Ey83mCEelb3jB1.jpg,0,0,1.743
79216,ru,"Soviet cartoon, created in 1979 by the director-animator Leonid Nosyrev. Later, he entered the cartoon almanac ""Laughter and Grief at The White Sea""  with other Nosyrev's films based on Pomor fairy tales and legends.",/lErY93TySHWsVwqgHhqflgvZmh2.jpg,0,0,1.202
79218,en,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",/kwLi6MLlVsPWMVB9gOpFo5n7HZR.jpg,0,0,24.616
79406,ja,"Japan, 1860. The men of the Mito clan, victims of the Ansei purge, anxiously prowl around the Sakurada Gate of Edo Castle with the intention of assassinating Naosuke Ii of Hikone, tairō of the Tokugawa shogunate and responsible for their misfortune.",/uoCGSeokxrcR24PiYamYs0EVJ8.jpg,0,0,5.504
79515,en,"The film follows a simple structure, and shows the drug-related degradation of five youths (Jake, Tracey, Jessica, Alice, Oreo) during the course of three years. The film depicts drug-related crimes and diseases: prostitution, male prostitution, AIDS, and lethal overdoses.",/9xeGLoPEnrP92GfKLNJJxaz4RNn.jpg,0,0,1.525
79548,en,"Jill Conway is trying to rebuild her life after surviving a terrifying kidnapping attempt. Though she is having a difficult time, she takes small steps toward normalcy by starting a new job and inviting her sister, Molly, to move in with her. Returning home from work one morning, Jill discovers that Molly has vanished, and she is certain that the same man who previously abducted her has returned for revenge.",/5GcbQhm0Qbbf1qt24spUpqX5tfP.jpg,18100189,0,17.737
79698,en,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",/6esL8UH2sXXqbfbaV6bFEUBCDOr.jpg,0,27000000,10.248
79701,ru,First animation about Gena and Cheburashka.,/hxFetYaBmFmu5s8IJPr8aK6vRct.jpg,0,0,3.169
79723,nl,"Gerrie, Richard, Rikkert, Robbie and Barry from Maaskantje are in a big fight with the village of Schijndel. When a zombie kills someone from Brabant, things get out of hand.",/2NyrICtZIlDvJjzcau2tUkqdhGw.jpg,0,0,6.663
79896,en,A horror movie/buddy comedy about Joey and his undead friend Bart who comes back from the dead as a revenant: an articulate zombie that needs to drink blood to arrest the decomposition of his body.,/bECzzYkRFlCZZAjQ9wboMGyWFcL.jpg,0,0,9.136
80035,en,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",/gwfgYA9wGpV4QLB0LrcexwfwC19.jpg,68267862,68000000,19.105
80038,en,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.",/cA6putv2ND8snBBa0t9WhlW1TfG.jpg,12186625,0,11.391
